customer_id,age,gender,income,education,marital_status,children,location,total_purchases,total_spending,avg_order_value,days_since_last_purchase,tenure_months,website_visits,time_on_site_minutes,preferred_category,categories_purchased,email_opens,email_clicks,discount_purchases,returns,support_contacts,loyalty_member
CUST001983,32,F,23750.0,Bachelor,Divorced,0,Suburban,6,753.32,125.55,187,10,14,9.8,Sports,1,7,0,1,0,1,1
CUST001984,54,M,79655.0,Master,Married,3,Rural,9,4525.98,502.89,272,21,13,1.7,Home & Garden,3,6,1,5,0,5,0
CUST001985,56,M,29441.0,Bachelor,Single,0,Urban,6,2077.79,346.3,31,19,10,0.7,Beauty,3,6,1,0,0,5,1
CUST001986,49,M,36688.0,Bachelor,Married,0,Suburban,4,1299.57,324.89,93,23,16,3.8,Sports,3,4,0,1,0,2,1
CUST001987,52,M,67400.0,Master,Single,3,Urban,4,2806.52,701.63,128,22,18,10.0,Home & Garden,2,10,1,1,0,4,1
CUST001988,49,Other,32923.0,High School,Widowed,1,Suburban,2,1193.05,596.52,25,23,9,14.4,Food,4,4,1,0,0,1,0
CUST001989,32,M,50138.0,Master,Divorced,0,Urban,2,660.09,330.04,52,5,21,2.3,Food,5,10,3,0,0,2,0
CUST001990,48,M,40586.0,Bachelor,Single,1,Urban,5,1233.92,246.78,20,11,12,8.5,Home & Garden,2,11,2,1,0,2,1
CUST001991,54,M,52977.0,Some College,Single,0,Urban,3,2434.5,811.5,120,27,16,1.1,,2,7,0,0,0,2,1
CUST001992,53,F,20000.0,Bachelor,Married,4,Suburban,1,834.19,834.19,199,12,16,0.6,Books,3,9,3,0,0,1,0
CUST001993,59,M,20000.0,High School,Married,2,Urban,4,1197.49,299.37,209,28,14,29.9,Sports,3,6,1,1,0,1,1
CUST001994,52,F,70939.0,Bachelor,Married,0,Urban,7,4521.36,645.91,110,14,10,16.1,Sports,2,10,1,1,0,1,0
CUST001995,47,M,91336.0,High School,Single,2,Urban,7,2409.55,344.22,42,13,14,22.8,Beauty,4,10,1,3,0,2,1
CUST001996,58,M,28387.0,Some College,Married,0,Urban,9,1060.6,117.84,108,6,13,3.0,Electronics,1,8,1,5,0,2,1
CUST001997,41,M,42344.0,High School,Single,2,Rural,3,1417.84,472.61,199,14,12,5.8,Books,2,7,1,1,0,1,1
CUST001998,28,F,58502.0,Master,Divorced,3,Urban,10,4077.37,407.74,98,64,16,8.8,Food,1,8,1,5,0,3,0
CUST001999,39,F,74304.0,Bachelor,Divorced,3,Urban,7,2967.03,423.86,53,17,8,16.1,Beauty,1,5,1,2,0,2,1
CUST002000,30,M,20000.0,Bachelor,Married,1,Suburban,11,2369.12,215.37,252,25,23,11.5,Beauty,1,10,1,2,0,1,1
CUST002001,31,F,28807.0,High School,Divorced,1,Suburban,5,2197.68,439.54,180,49,17,12.0,Beauty,2,4,0,1,0,2,1
CUST002002,39,F,40152.0,Bachelor,Single,0,Suburban,2,1985.8,992.9,214,22,13,2.6,Home & Garden,3,9,2,1,0,0,0
CUST002003,30,M,74748.0,Bachelor,Single,2,Suburban,8,2186.67,273.33,233,38,23,9.7,Home & Garden,1,10,3,2,0,5,0
CUST002004,37,F,219489.0,Bachelor,Married,1,Rural,7,10268.34,1466.91,50,27,20,26.0,Toys,3,9,3,3,0,2,0
CUST002005,18,M,42753.0,Some College,Married,1,Urban,2,1775.94,887.97,196,23,18,10.7,Beauty,2,9,3,0,0,1,0
CUST002006,45,F,,Bachelor,Married,3,Rural,5,1135.17,227.03,84,9,16,3.3,Books,1,15,4,0,0,1,1
CUST002007,42,F,62402.0,Bachelor,Divorced,0,Suburban,7,1926.52,275.22,3,15,11,8.0,Home & Garden,1,4,1,3,0,2,1
CUST002008,29,F,108293.0,Bachelor,Widowed,0,Suburban,6,4614.94,769.16,101,22,16,21.1,Sports,1,6,1,2,0,3,1
CUST002009,51,F,52302.0,High School,Married,0,Suburban,6,1294.89,215.82,63,13,9,2.2,Sports,3,5,1,1,0,0,1
CUST002010,56,M,28453.0,Some College,Married,0,Suburban,6,897.71,149.62,32,22,15,13.0,Sports,3,7,0,3,0,1,1
CUST002011,18,F,87098.0,Bachelor,Single,0,Urban,3,3917.75,1305.92,351,16,17,50.4,Electronics,3,6,1,1,0,2,1
CUST002012,30,M,,High School,Single,1,Urban,11,4407.8,400.71,5,11,17,7.2,Home & Garden,1,7,1,4,1,0,1
CUST002013,30,M,26485.0,Bachelor,Married,1,Rural,4,1095.2,273.8,291,25,20,0.7,Electronics,4,7,0,2,0,0,0
CUST002014,27,F,61627.0,Bachelor,Married,0,Suburban,4,1946.24,486.56,17,20,24,15.0,Home & Garden,2,12,1,1,0,1,1
CUST002015,54,F,89175.0,Bachelor,Married,2,Urban,5,3380.99,676.2,47,23,9,0.7,Sports,3,4,1,0,0,2,0
CUST002016,39,F,99621.0,Master,Single,0,Suburban,4,4190.38,1047.6,53,19,16,3.2,Sports,1,7,1,2,0,1,1
CUST002017,38,M,,High School,Married,2,Suburban,4,2705.71,676.43,131,14,23,0.7,Books,2,11,3,1,0,1,1
CUST002018,18,F,39543.0,Bachelor,Single,1,Urban,8,2590.98,323.87,24,17,21,2.8,Home & Garden,2,12,4,1,0,5,0
CUST002019,51,F,102371.0,Master,Married,1,Suburban,9,4478.87,497.65,427,13,13,29.0,Food,3,7,1,4,0,6,0
CUST002020,23,M,23715.0,High School,Single,3,Suburban,7,2351.81,335.97,138,35,18,19.9,Toys,3,8,2,0,0,0,1
CUST002021,42,M,63776.0,PhD,Single,0,Urban,3,1102.62,367.54,156,21,14,6.3,Toys,2,10,2,1,0,3,0
CUST002022,46,M,21546.0,High School,Single,1,Rural,5,916.11,183.22,11,17,8,34.1,Clothing,2,5,1,0,0,3,0
CUST002023,62,M,92895.0,Master,Single,3,Urban,8,3688.99,461.12,64,16,11,16.4,Toys,5,7,1,1,0,2,0
CUST002024,22,Other,41989.0,Bachelor,Divorced,2,Suburban,8,2219.78,277.47,291,11,19,8.9,Electronics,2,10,3,2,0,1,0
CUST002025,18,F,104940.0,Bachelor,Single,0,Urban,6,2303.13,383.86,31,21,19,1.1,Sports,1,6,2,1,0,1,0
CUST002026,44,F,65831.0,High School,Single,1,Suburban,9,2342.68,260.3,15,10,9,19.7,Books,2,5,1,3,1,3,0
CUST002027,69,F,23530.0,High School,Married,2,Urban,8,1485.41,185.68,66,32,18,7.1,Toys,2,12,1,3,0,1,1
CUST002028,60,M,115240.0,High School,Married,3,Urban,6,6018.07,1003.01,266,24,9,5.4,Books,1,11,3,2,0,2,1
CUST002029,45,F,124336.0,High School,Single,0,Suburban,12,3996.51,333.04,66,12,14,5.1,Sports,3,7,1,2,1,0,1
CUST002030,34,M,83230.0,Bachelor,Single,0,Urban,8,3050.95,381.37,51,32,14,0.5,Home & Garden,3,4,1,4,0,3,0
CUST002031,54,F,31040.0,Bachelor,Widowed,1,Suburban,9,2170.71,241.19,105,17,17,20.4,Books,2,12,4,4,0,0,1
CUST002032,27,M,40798.0,Bachelor,Married,0,Suburban,9,2597.78,288.64,276,24,21,2.4,Home & Garden,6,7,2,1,1,3,0
CUST002033,49,F,53490.0,Master,Married,0,Rural,7,2545.92,363.7,5,16,12,11.0,Toys,3,3,0,2,0,2,0
CUST002034,49,M,32137.0,Master,Married,0,Suburban,4,2286.58,571.64,16,17,12,0.5,Books,3,9,1,1,0,1,0
CUST002035,57,M,135321.0,Bachelor,Single,0,Urban,5,2222.18,444.44,14,28,9,14.8,,3,9,3,2,0,3,1
CUST002036,83,F,53455.0,Bachelor,Single,0,Urban,3,2053.15,684.38,8,18,9,6.9,Electronics,2,11,2,1,0,4,1
CUST002037,47,M,20000.0,Bachelor,Married,3,Rural,1,471.67,471.67,35,14,8,14.9,Food,1,7,1,0,0,1,1
CUST002038,34,F,60090.0,Bachelor,Divorced,0,Suburban,9,2543.38,282.6,26,13,18,1.4,Home & Garden,3,13,2,5,0,0,0
CUST002039,41,M,39779.0,Master,Single,0,Urban,8,2940.48,367.56,79,16,11,4.6,Books,4,10,1,1,0,1,0
CUST002040,18,F,46865.0,High School,Divorced,0,Suburban,5,3111.7,622.34,39,41,17,1.8,Sports,1,10,1,1,0,2,1
CUST002041,31,M,39294.0,High School,Single,3,Suburban,2,1364.88,682.44,51,20,18,15.6,Clothing,3,7,2,0,0,3,1
CUST002042,35,M,79556.0,Master,Single,2,Rural,7,3824.89,546.41,284,12,21,1.7,Toys,2,11,3,2,0,2,1
CUST002043,34,M,95972.0,High School,Single,2,Rural,13,3126.88,240.53,16,20,13,14.4,Sports,2,5,1,5,0,2,1
CUST002044,44,M,58094.0,PhD,Single,0,Rural,6,1302.81,217.14,49,32,17,2.2,Home & Garden,4,12,4,2,0,2,1
CUST002045,29,M,39991.0,PhD,Divorced,3,Rural,4,2276.67,569.17,29,32,20,43.1,Toys,1,5,1,0,0,2,0
CUST002046,58,M,47819.0,High School,Married,1,Rural,4,958.39,239.6,79,22,14,8.1,Beauty,2,10,1,2,0,4,1
CUST002047,42,M,49600.0,High School,Single,0,Urban,6,945.55,157.59,133,27,11,2.0,Sports,4,9,1,0,0,4,1
CUST002048,41,M,30289.0,Bachelor,Widowed,2,Suburban,6,1685.54,280.92,169,18,17,0.6,Toys,2,4,1,1,0,0,1
CUST002049,37,F,69380.0,Bachelor,Divorced,3,Suburban,4,2363.27,590.82,72,16,14,6.0,Sports,3,5,1,2,0,2,1
CUST002050,44,F,64603.0,Bachelor,Married,2,Rural,4,1536.24,384.06,193,12,10,33.3,Beauty,3,12,2,2,0,2,1
CUST002051,54,M,123533.0,Master,Divorced,3,Suburban,3,5824.26,1941.42,153,13,6,2.3,Food,1,4,0,1,0,0,1
CUST002052,28,F,104110.0,Bachelor,Single,3,Urban,7,3306.98,472.43,17,17,16,23.5,Clothing,1,11,2,2,0,3,0
CUST002053,32,F,32486.0,Bachelor,Divorced,0,Suburban,2,1313.75,656.88,28,26,13,8.1,Food,6,10,3,0,0,2,1
CUST002054,37,M,80191.0,High School,Married,1,Suburban,5,2366.84,473.37,111,18,14,24.4,Beauty,1,9,1,2,0,3,1
CUST002055,21,F,27706.0,Master,Divorced,0,Urban,2,1229.57,614.78,368,13,12,31.1,Sports,2,8,1,0,0,5,0
CUST002056,29,M,74425.0,High School,Married,3,Urban,9,3713.08,412.56,47,29,25,91.9,Books,2,6,1,3,0,2,1
CUST002057,34,F,35955.0,Master,Single,0,Suburban,4,1966.2,491.55,26,31,17,1.1,Electronics,4,9,1,1,0,6,1
CUST002058,55,M,26530.0,Bachelor,Married,3,Urban,9,2642.79,293.64,203,14,12,23.9,Toys,5,12,3,1,0,4,1
CUST002059,45,F,57990.0,Bachelor,Single,1,Urban,7,2884.54,412.08,22,17,8,1.1,Clothing,1,11,3,1,0,1,0
CUST002060,44,F,20000.0,PhD,Single,1,Urban,5,1842.9,368.58,119,10,11,5.7,Home & Garden,3,5,0,2,0,3,1
CUST002061,54,M,20000.0,PhD,Single,0,Rural,2,743.16,371.58,3,26,9,15.6,Books,4,6,0,0,0,3,1
CUST002062,39,M,44068.0,Bachelor,Divorced,1,Suburban,5,932.19,186.44,1,7,20,8.9,Home & Garden,4,14,3,1,0,3,0
CUST002063,47,F,51506.0,High School,Single,3,Urban,6,3008.66,501.44,60,18,13,12.5,Food,2,5,1,2,0,5,1
CUST002064,40,M,39277.0,Master,Married,0,Suburban,8,2002.6,250.32,106,20,10,50.8,Clothing,1,5,1,3,1,1,1
CUST002065,45,F,20000.0,Bachelor,Married,1,Suburban,2,558.08,279.04,15,14,6,25.6,Clothing,2,5,1,0,0,1,0
CUST002066,33,F,30009.0,High School,Widowed,0,Urban,5,2134.52,426.9,144,13,20,6.8,Sports,3,3,1,1,0,2,0
CUST002067,18,F,61989.0,Some College,Single,1,Urban,6,2811.31,468.55,13,23,22,13.7,Beauty,6,7,1,2,0,1,0
CUST002068,39,F,69499.0,High School,Married,0,Suburban,6,1833.3,305.55,76,21,17,0.7,Clothing,3,8,2,3,0,1,0
CUST002069,63,F,48545.0,High School,Divorced,0,Suburban,1,2105.36,2105.36,36,24,14,9.0,Home & Garden,1,12,4,0,0,0,0
CUST002070,55,F,98135.0,High School,Married,3,Suburban,5,5261.72,1052.34,139,9,10,14.1,Clothing,1,10,3,1,0,1,1
CUST002071,56,M,62220.0,Bachelor,Married,1,Urban,10,4207.54,420.75,163,33,17,18.8,Electronics,5,9,1,3,0,2,0
CUST002072,60,M,31304.0,Master,Married,0,Urban,6,1794.22,299.04,6,34,13,34.8,Sports,2,7,1,0,0,5,1
CUST002073,43,M,41427.0,Bachelor,Divorced,2,Rural,6,2773.82,462.3,21,20,8,5.0,Clothing,3,7,1,2,0,3,1
CUST002074,44,F,21126.0,Bachelor,Married,0,Urban,4,1039.02,259.76,223,16,16,34.9,Electronics,3,9,2,2,0,4,0
CUST002075,32,F,45941.0,Bachelor,Single,0,Suburban,3,1955.8,651.93,53,17,12,16.2,Food,4,4,0,1,0,1,1
CUST002076,37,M,95536.0,Master,Divorced,1,Urban,12,5125.6,427.13,64,31,15,1.2,Toys,2,17,2,2,1,1,1
CUST002077,51,F,73952.0,High School,Married,0,Urban,7,2944.38,420.63,18,13,12,7.2,Toys,2,8,2,2,0,2,1
CUST002078,60,F,113687.0,Some College,Married,2,Urban,4,3671.38,917.84,527,8,9,9.7,Home & Garden,4,8,2,2,0,4,1
CUST002079,39,M,40874.0,High School,Divorced,1,Urban,8,3491.36,436.42,256,23,23,6.5,Home & Garden,3,7,1,4,0,1,1
CUST002080,35,F,109936.0,Some College,Single,2,Urban,9,3740.17,415.57,1,18,17,1.8,Electronics,1,9,1,4,0,5,1
CUST002081,42,M,43652.0,High School,Married,3,Urban,2,685.62,342.81,80,30,8,12.0,Electronics,1,5,1,0,0,3,0
CUST002082,51,F,118533.0,Master,Married,0,Suburban,7,5392.54,770.36,205,19,11,2.1,Beauty,1,7,2,2,0,2,1
CUST002083,20,M,48382.0,High School,Divorced,1,Suburban,6,1155.21,192.54,56,41,14,37.0,Clothing,6,10,3,0,0,1,1
CUST002084,18,F,74932.0,High School,Single,1,Urban,4,2844.12,711.03,57,42,16,30.1,Toys,1,5,1,2,0,4,1
CUST002085,33,F,118784.0,PhD,Married,0,Rural,3,1821.39,607.13,47,14,15,9.7,Sports,4,8,2,0,0,0,1
CUST002086,23,M,43649.0,PhD,Divorced,3,Urban,4,2220.57,555.14,2,7,12,1.1,Sports,1,12,4,0,0,1,1
CUST002087,34,F,55883.0,Bachelor,Single,2,Urban,6,3437.85,572.98,156,20,14,12.1,Toys,1,10,3,2,0,3,1
CUST002088,39,F,106225.0,Master,Single,1,Suburban,5,4333.49,866.7,61,9,16,13.5,Books,4,5,1,1,0,2,0
CUST002089,35,M,45260.0,Bachelor,Widowed,1,Suburban,6,1327.89,221.32,75,9,22,32.9,Electronics,4,12,2,2,0,3,0
CUST002090,63,M,22191.0,PhD,Single,0,Suburban,8,2162.15,270.27,29,27,12,1.0,Home & Garden,1,15,1,3,0,4,1
CUST002091,46,F,177336.0,Bachelor,Widowed,2,Urban,10,4822.01,482.2,153,21,14,17.7,Toys,1,13,4,3,1,3,1
CUST002092,46,M,36980.0,Bachelor,Single,2,Suburban,9,2070.8,230.09,157,13,11,12.4,Books,2,6,0,3,1,1,1
CUST002093,51,M,53919.0,Bachelor,Married,2,Suburban,6,2721.06,453.51,80,19,9,2.9,Electronics,1,6,2,0,0,2,1
CUST002094,24,M,98086.0,Bachelor,Married,0,Urban,2,5046.9,2523.45,234,19,21,1.9,Electronics,5,12,2,0,0,2,1
CUST002095,57,M,34026.0,PhD,Married,2,Urban,5,869.52,173.9,12,21,11,17.8,Toys,2,7,2,1,0,4,1
CUST002096,40,F,26776.0,High School,Married,1,Suburban,5,1860.78,372.16,154,29,15,6.2,Books,2,9,2,2,0,3,1
CUST002097,52,M,57081.0,High School,Married,1,Suburban,8,2070.69,258.84,81,18,11,145.7,Sports,1,10,2,2,0,2,1
CUST002098,25,M,,Bachelor,Divorced,1,Urban,2,349.17,174.58,26,7,14,33.7,Electronics,1,8,1,0,0,4,1
CUST002099,18,M,41243.0,Master,Single,1,Urban,7,2380.29,340.04,14,34,19,12.5,Beauty,2,8,0,3,0,1,0
CUST002100,54,M,56784.0,High School,Married,2,Urban,6,3055.4,509.23,35,18,11,15.4,Books,1,10,1,2,0,0,0
CUST002101,47,F,41690.0,Bachelor,Single,3,Suburban,3,2239.45,746.48,194,13,11,2.6,Clothing,3,8,2,0,0,1,1
CUST002102,28,M,20000.0,Some College,Married,0,Suburban,5,733.4,146.68,154,10,18,33.7,Food,3,6,2,2,0,2,1
CUST002103,28,Other,127581.0,High School,Single,3,Urban,9,6278.99,697.67,103,19,14,9.2,Clothing,1,5,1,4,0,1,1
CUST002104,58,F,52162.0,Master,Single,1,Urban,4,2463.63,615.91,9,17,15,11.1,Home & Garden,3,6,2,2,0,1,1
CUST002105,24,M,115692.0,Master,Married,2,Rural,6,4018.83,669.8,309,12,17,31.0,Toys,4,8,3,1,0,2,1
CUST002106,66,F,41939.0,Bachelor,Single,3,Suburban,3,1563.39,521.13,36,27,10,0.5,Toys,2,10,1,0,0,1,1
CUST002107,28,M,28911.0,Some College,Single,1,Suburban,4,1566.88,391.72,93,11,15,10.2,Sports,5,5,1,2,0,0,0
CUST002108,51,F,57613.0,Master,Married,3,Urban,8,3889.3,486.16,162,10,14,14.8,Toys,1,5,1,1,1,2,1
CUST002109,37,Other,43067.0,Bachelor,Married,0,Suburban,9,1964.87,218.32,14,13,19,2.6,Books,2,7,1,3,1,2,0
CUST002110,51,M,24181.0,Bachelor,Divorced,0,Suburban,11,1417.55,128.87,105,7,9,1.1,Sports,1,8,1,2,0,2,0
CUST002111,33,M,118405.0,Master,Married,2,Urban,6,5928.91,988.15,3,7,15,11.5,Sports,6,9,1,2,0,1,0
CUST002112,39,F,33746.0,Bachelor,Single,3,Rural,8,1647.16,205.9,10,11,13,11.9,Books,2,2,0,4,0,2,1
CUST002113,42,M,20000.0,PhD,Married,3,Rural,2,963.17,481.58,128,14,9,6.0,Electronics,2,6,1,0,0,3,0
CUST002114,26,M,108760.0,Bachelor,Single,2,Suburban,4,6110.34,1527.58,16,11,16,32.1,Clothing,4,7,1,0,0,2,1
CUST002115,53,M,36221.0,Bachelor,Married,1,Suburban,8,2639.87,329.98,58,19,8,5.4,Home & Garden,4,13,4,3,0,1,1
CUST002116,34,M,34040.0,High School,Widowed,1,Suburban,3,1629.16,543.05,28,11,15,10.9,Electronics,4,5,0,0,0,0,1
CUST002117,38,F,20000.0,High School,Married,4,Urban,6,527.54,87.92,54,20,16,3.1,Sports,3,7,2,0,0,1,1
CUST002118,27,M,139325.0,High School,Married,1,Urban,9,7690.26,854.47,8,12,23,0.5,Sports,3,13,5,4,1,2,0
CUST002119,18,M,22613.0,PhD,Single,2,Suburban,6,1046.04,174.34,140,19,14,8.3,Books,2,11,3,3,0,0,0
CUST002120,39,F,50770.0,Master,Married,1,Suburban,5,1565.57,313.11,8,33,26,11.2,Toys,3,8,2,1,0,1,0
CUST002121,78,M,84759.0,Master,Divorced,2,Rural,4,3263.46,815.86,181,21,9,21.7,Clothing,2,7,0,1,0,2,1
CUST002122,53,M,,Bachelor,Single,1,Urban,5,3321.57,664.31,108,7,10,8.9,Clothing,3,13,3,2,0,3,1
CUST002123,41,F,47297.0,Master,Single,4,Suburban,7,1107.85,158.26,53,11,12,4.9,Toys,2,14,2,0,0,1,1
CUST002124,38,M,20000.0,Bachelor,Married,2,Suburban,5,1396.18,279.24,201,8,19,13.9,Home & Garden,4,10,3,1,0,3,1
CUST002125,42,F,30156.0,PhD,Married,3,Suburban,5,2135.33,427.07,20,9,14,7.2,Food,1,6,2,2,0,1,1
CUST002126,50,F,54867.0,Bachelor,Married,0,Rural,6,1116.2,186.03,30,27,7,4.0,Electronics,3,11,1,1,0,4,0
CUST002127,24,M,30567.0,Some College,Divorced,2,Rural,4,1758.58,439.64,14,16,17,36.2,Beauty,2,13,3,0,0,2,0
CUST002128,58,F,55382.0,Master,Single,2,Urban,5,3643.42,728.68,48,17,11,11.5,Home & Garden,2,5,1,1,0,4,0
CUST002129,52,M,73794.0,Bachelor,Married,2,Urban,2,1153.59,576.79,432,27,17,3.4,Sports,1,9,2,0,0,3,0
CUST002130,52,M,87334.0,Bachelor,Married,3,Urban,5,2487.75,497.55,17,11,12,16.7,Beauty,1,5,1,1,0,0,0
CUST002131,48,F,23489.0,Bachelor,Single,0,Suburban,3,970.93,323.64,177,19,19,24.4,Food,5,13,4,0,0,0,1
CUST002132,42,F,183136.0,High School,Married,0,Urban,8,5470.58,683.82,105,24,7,21.3,Sports,4,7,2,2,0,1,0
CUST002133,52,M,77690.0,Bachelor,Single,1,Suburban,4,3272.29,818.07,1,15,16,13.7,Clothing,1,13,2,0,0,3,1
CUST002134,50,F,48970.0,Bachelor,Single,0,Urban,7,1496.67,213.81,289,35,12,11.0,Sports,2,14,2,2,0,1,1
CUST002135,36,F,94251.0,High School,Single,4,Suburban,9,5812.11,645.79,354,16,21,22.5,Electronics,2,11,3,4,0,1,1
CUST002136,33,F,202651.0,Some College,Divorced,0,Suburban,9,10919.6,1213.29,258,10,16,18.5,Food,2,7,1,4,0,2,1
CUST002137,43,F,20676.0,Bachelor,Married,1,Suburban,6,705.33,117.56,69,12,21,12.7,Electronics,2,8,2,2,0,3,0
CUST002138,65,M,42823.0,PhD,Married,0,Suburban,2,1460.92,730.46,24,19,10,16.1,Home & Garden,4,6,1,0,0,2,0
CUST002139,23,M,20000.0,Master,Single,1,Urban,7,1011.2,144.46,49,24,16,2.8,Beauty,4,5,0,0,1,1,1
CUST002140,19,F,55027.0,Bachelor,Married,1,Urban,5,2754.45,550.89,95,11,17,0.5,Food,1,9,2,0,0,4,0
CUST002141,44,M,61037.0,Bachelor,Married,0,Suburban,8,2039.97,255.0,47,30,8,40.1,Electronics,3,7,0,3,0,1,0
CUST002142,42,F,47882.0,Master,Divorced,1,Suburban,3,960.03,320.01,123,10,12,41.1,Food,1,14,2,1,0,1,1
CUST002143,44,M,33099.0,Some College,Married,1,Rural,7,1358.37,194.05,158,32,10,23.3,Sports,3,3,0,3,0,0,1
CUST002144,45,M,20000.0,Bachelor,Married,4,Rural,5,878.7,175.74,23,13,9,7.0,Books,4,11,1,1,0,1,0
CUST002145,38,M,61335.0,PhD,Single,0,Suburban,4,3336.21,834.05,51,4,11,2.5,Food,3,5,0,0,0,2,0
CUST002146,64,Other,117390.0,Some College,Married,1,Urban,10,3531.54,353.15,316,23,15,6.6,Beauty,2,4,0,4,0,1,1
CUST002147,18,M,34385.0,Master,Married,4,Suburban,5,996.61,199.32,28,6,19,19.4,Clothing,5,13,3,2,0,2,1
CUST002148,29,F,63833.0,Some College,Divorced,2,Urban,6,3204.77,534.13,42,60,16,6.1,Clothing,3,8,3,1,0,2,1
CUST002149,40,M,20000.0,Bachelor,Single,4,Urban,7,731.95,104.56,3,18,15,23.8,Clothing,1,6,0,3,0,2,0
CUST002150,18,M,64494.0,Some College,Single,4,Urban,6,1410.12,235.02,40,9,10,16.8,Books,2,6,1,2,0,1,0
CUST002151,39,M,38714.0,Master,Married,1,Urban,8,2892.32,361.54,46,15,14,14.9,Sports,3,14,3,4,1,3,0
CUST002152,66,F,31025.0,High School,Single,2,Urban,4,1293.36,323.34,10,8,14,39.9,Electronics,1,9,1,0,0,0,1
CUST002153,42,M,31063.0,Some College,Single,0,Suburban,7,921.76,131.68,1,22,9,33.6,Sports,1,10,1,4,0,1,0
CUST002154,45,M,38709.0,Bachelor,Divorced,1,Rural,5,1412.91,282.58,85,7,7,18.7,Home & Garden,4,7,1,2,0,2,0
CUST002155,23,M,61664.0,Bachelor,Married,3,Urban,6,1892.39,315.4,35,6,22,3.3,Sports,1,10,3,3,0,1,1
CUST002156,32,M,22308.0,Bachelor,Divorced,1,Rural,5,1090.26,218.05,1,35,20,41.9,Sports,3,7,2,2,0,1,1
CUST002157,36,F,38627.0,High School,Divorced,2,Urban,5,1715.8,343.16,196,10,19,3.9,Clothing,2,14,3,2,0,2,1
CUST002158,37,F,47816.0,Bachelor,Single,2,Urban,2,1131.65,565.83,87,20,15,7.0,Sports,4,8,0,0,0,4,1
CUST002159,61,M,25351.0,Master,Married,0,Suburban,5,1150.65,230.13,18,16,16,26.3,Toys,4,5,0,2,0,3,1
CUST002160,50,F,144062.0,High School,Single,3,Suburban,8,6276.96,784.62,200,13,12,3.5,Books,5,13,4,1,0,4,0
CUST002161,25,F,29375.0,Bachelor,Divorced,1,Urban,4,2009.76,502.44,29,14,20,15.3,Clothing,1,6,0,1,0,1,1
CUST002162,45,M,32805.0,High School,Married,0,Urban,6,2489.14,414.86,25,24,11,9.2,Home & Garden,2,9,2,1,0,2,0
CUST002163,49,F,27255.0,Bachelor,Married,3,Suburban,4,1193.02,298.26,225,16,13,14.7,Toys,3,14,2,0,0,1,0
CUST002164,59,F,144218.0,Master,Single,1,Urban,5,5433.88,1086.78,19,10,14,47.6,Toys,4,7,0,1,0,3,1
CUST002165,65,M,68305.0,Master,Married,2,Suburban,3,2564.96,854.99,211,9,14,24.8,Books,2,4,0,1,0,5,0
CUST002166,26,M,27946.0,Some College,Single,1,Suburban,3,1719.84,573.28,162,30,17,5.3,Books,1,7,2,0,0,4,1
CUST002167,29,F,95200.0,Bachelor,Married,1,Urban,6,4526.64,754.44,37,25,16,0.9,Home & Garden,1,8,2,0,0,5,1
CUST002168,23,F,55293.0,Bachelor,Married,3,Rural,12,3310.33,275.86,3,35,15,51.2,Electronics,2,6,0,3,1,1,1
CUST002169,38,M,57202.0,Some College,Divorced,2,Urban,5,1897.92,379.58,8,25,16,13.2,Sports,3,9,1,0,0,1,1
CUST002170,48,M,39867.0,Master,Single,1,Suburban,6,1424.05,237.34,11,10,8,2.9,Sports,3,8,1,3,0,1,1
CUST002171,56,M,31267.0,Bachelor,Married,0,Suburban,8,1846.97,230.87,221,15,15,14.8,Electronics,1,8,0,4,1,1,1
CUST002172,40,F,60033.0,Master,Divorced,3,Rural,9,4296.28,477.36,51,30,13,0.6,Toys,3,5,1,3,0,4,1
CUST002173,37,F,35346.0,Some College,Single,0,Suburban,4,1056.94,264.24,3,10,16,3.1,Toys,3,4,1,0,0,2,0
CUST002174,44,Other,145809.0,Master,Divorced,3,Suburban,13,3954.72,304.21,81,7,6,15.0,Beauty,2,13,3,5,1,2,0
CUST002175,29,M,22889.0,Bachelor,Single,1,Urban,7,1378.49,196.93,23,36,19,7.7,Home & Garden,3,8,2,3,0,2,1
CUST002176,73,F,123215.0,Master,Married,2,Suburban,3,1836.65,612.22,26,35,10,5.9,Beauty,3,12,4,1,0,5,1
CUST002177,18,F,45853.0,High School,Married,3,Suburban,2,1016.82,508.41,17,31,13,16.0,Beauty,2,10,2,1,0,1,0
CUST002178,44,M,58656.0,Bachelor,Married,0,Urban,8,2618.65,327.33,143,30,11,30.2,Toys,4,13,4,4,0,2,1
CUST002179,72,M,80813.0,Bachelor,Divorced,2,Rural,4,3277.01,819.25,1,26,15,17.0,Electronics,1,6,0,1,0,0,1
CUST002180,42,F,33585.0,High School,Single,2,Urban,4,1519.01,379.75,57,31,9,9.3,Clothing,4,8,1,1,0,1,1
CUST002181,39,F,82334.0,High School,Single,2,Rural,4,2946.3,736.58,9,11,22,16.1,Clothing,3,11,3,1,0,1,1
CUST002182,36,F,20000.0,High School,Married,1,Rural,3,581.98,193.99,80,15,18,17.8,Clothing,3,12,1,1,0,1,1
CUST002183,39,F,31824.0,Master,Divorced,2,Suburban,8,1370.15,171.27,42,13,17,22.4,Electronics,1,10,1,3,0,1,0
CUST002184,62,M,28157.0,Master,Single,2,Suburban,4,1462.65,365.66,2,21,11,5.5,Books,4,9,1,1,0,1,0
